5
1,4,5,0,16,6,0
1,4,28,0,16,6,1
2,46,1,1,0,4,0
2,48,1,1,1,3,1
3,1,4,0,16,19,0
3,1,10,0,16,19,1
4,55,2,1,1,2,1
4,75,2,1,0,3,0
5,1,12,0,16,19,0
5,1,28,0,16,19,1
6,62,4,1,1,3,1
6,76,4,1,1,0,1
7,4,1,0,14,11,0
7,4,5,0,14,11,1
8,4,18,0,14,0,0
8,4,9,0,14,0,1
9,4,5,0,14,3,0
9,4,21,0,14,3,1
10,50,2,1,0,1,1
10,42,2,1,1,3,1
11,4,40,0,14,3,0
11,4,29,0,14,3,1
12,3,27,0,16,6,0
12,3,9,0,16,6,1
13,54,0,1,0,0,0
13,62,0,1,0,3,0
14,3,2,0,14,19,0
14,3,39,0,14,19,1
15,3,20,0,14,8,0
15,3,19,0,14,8,1
16,2,23,0,16,4,0
16,2,3,0,16,4,1
17,3,31,0,16,6,0
17,3,9,0,16,6,1
18,59,3,1,1,5,0
18,63,3,1,1,1,1
19,2,2,0,14,14,0
19,2,30,0,14,14,1
20,1,22,0,14,12,0
20,1,12,0,14,12,1
21,4,25,0,16,18,0
21,4,7,0,16,18,1
22,65,4,1,0,3,1
22,53,4,1,1,0,0
23,76,4,1,1,5,0
23,73,4,1,1,0,1
24,3,14,0,16,6,0
24,3,24,0,16,6,1
25,3,30,0,16,15,0
25,3,2,0,16,15,1
26,53,3,1,1,5,0
26,59,3,1,0,1,0
27,2,0,0,16,16,0
27,2,21,0,16,16,1
28,54,0,1,0,4,0
28,51,0,1,1,3,1
29,1,34,0,14,5,0
29,1,15,0,14,5,1
30,1,5,0,14,13,0
30,1,30,0,14,13,1
31,65,2,1,0,1,1
31,73,2,1,1,3,0
32,3,20,0,14,5,0
32,3,33,0,14,5,1
33,3,5,0,16,11,0
33,3,31,0,16,11,1
34,3,16,0,16,18,0
34,3,9,0,16,18,1
35,54,3,1,1,3,1
35,68,3,1,0,2,1
36,1,3,0,14,10,0
36,1,5,0,14,10,1
37,2,36,0,16,0,0
37,2,21,0,16,0,1
38,2,2,0,16,13,0
38,2,33,0,16,13,1
39,67,3,1,1,1,0
39,51,3,1,0,4,1
40,77,1,1,1,5,1
40,60,1,1,1,5,0
41,53,3,1,0,3,1
41,76,3,1,1,0,1
42,73,0,1,0,0,0
42,49,0,1,0,1,1
43,0,34,0,16,3,0
43,0,16,0,16,3,1
44,71,2,1,1,2,0
44,75,2,1,0,1,1
45,4,3,0,14,10,0
45,4,9,0,14,10,1
46,0,25,0,16,4,0
46,0,40,0,16,4,1
47,53,0,1,0,0,0
47,62,0,1,0,3,0
48,1,10,0,16,2,0
48,1,3,0,16,2,1
49,45,2,1,1,4,1
49,75,2,1,1,4,0
50,58,4,1,1,3,1
50,59,4,1,1,5,0
51,66,0,1,0,5,1
51,41,0,1,1,4,1
52,70,3,1,1,1,0
52,57,3,1,0,4,0
53,56,0,1,0,5,0
53,71,0,1,0,3,1
54,2,37,0,14,14,0
54,2,16,0,14,14,1
55,2,30,0,16,18,0
55,2,0,0,16,18,1
56,78,3,1,0,3,0
56,63,3,1,1,5,0
57,70,2,1,1,5,1
57,46,2,1,0,0,0
58,57,3,1,0,0,0
58,69,3,1,0,1,0
59,58,0,1,0,3,1
59,42,0,1,0,5,1
60,1,26,0,14,8,0
60,1,38,0,14,8,1
61,61,1,1,1,5,1
61,77,1,1,0,3,0
62,50,1,1,0,4,1
62,49,1,1,1,4,0
63,71,0,1,0,1,1
63,76,0,1,0,0,0
64,43,2,1,0,5,0
64,57,2,1,0,1,0
65,0,25,0,14,9,0
65,0,40,0,14,9,1
66,4,28,0,16,8,0
66,4,36,0,16,8,1
67,3,26,0,16,4,0
67,3,40,0,16,4,1
68,72,2,1,1,2,1
68,68,2,1,0,1,1
69,72,0,1,0,5,1
69,65,0,1,0,1,0
70,2,21,0,14,14,0
70,2,22,0,14,14,1
71,51,2,1,1,4,1
71,51,2,1,1,3,1
72,4,25,0,14,18,0
72,4,39,0,14,18,1
73,64,4,1,1,4,0
73,48,4,1,0,4,0
74,59,3,1,0,2,0
74,64,3,1,1,0,1
75,80,0,1,0,1,0
75,44,0,1,1,1,0
