5
1,3,21,0,18,13,0
2,68,0,1,6,2,0
3,46,4,1,10,4,0
4,42,0,1,9,3,0
5,61,4,1,8,0,0
6,55,0,1,16,2,0
7,70,3,1,15,1,0
8,4,32,0,17,18,0
9,1,13,0,11,7,0
10,1,7,0,13,18,0
11,69,0,1,19,0,0
12,2,31,0,18,11,0
13,1,34,0,18,14,0
14,3,34,0,18,3,0
15,61,3,1,16,1,0
16,1,4,0,20,2,0
17,4,17,0,18,18,0
18,3,1,0,12,18,0
19,3,33,0,13,19,0
20,58,2,1,21,2,0
21,69,0,1,22,0,0
22,41,3,1,8,0,0
23,1,32,0,17,10,0
24,59,0,1,9,3,0
25,1,28,0,19,10,0
26,48,1,1,9,5,0
27,1,32,0,11,15,0
28,41,1,1,2,2,0
29,54,4,1,24,3,0
30,4,39,0,12,11,0
31,67,0,1,3,1,0
32,1,21,0,13,5,0
33,4,37,0,18,15,0
34,2,31,0,11,11,0
35,0,22,0,15,16,0
36,43,2,1,6,0,0
37,3,26,0,13,6,0
38,2,21,0,11,6,0
39,2,27,0,17,1,0
40,1,15,0,12,15,0
41,79,0,1,13,2,0
42,59,4,1,20,3,0
43,2,35,0,19,14,0
44,68,2,1,11,4,0
45,3,13,0,21,18,0
46,0,36,0,18,3,0
47,44,1,1,13,4,0
48,78,0,1,17,2,0
49,80,0,1,18,2,0
50,45,4,1,3,1,0
51,2,9,0,17,14,0
52,48,0,1,24,4,0
53,50,1,1,23,0,0
54,75,0,1,18,1,0
55,1,24,0,15,17,0
56,4,27,0,17,11,0
57,49,4,1,9,1,0
58,42,0,1,13,2,0
59,57,2,1,24,5,0
60,43,2,1,18,1,0
61,57,2,1,11,0,0
62,63,4,1,6,2,0
63,43,1,1,16,1,0
64,61,1,1,2,3,0
65,3,19,0,20,0,0
66,3,40,0,13,18,0
67,3,36,0,12,6,0
68,50,0,1,4,4,0
69,49,4,1,11,2,0
70,78,1,1,13,2,0
71,72,0,1,19,5,0
72,67,3,1,23,4,0
73,2,25,0,17,8,0
74,47,4,1,2,0,0
75,4,10,0,19,17,0
76,68,3,1,10,5,0
77,54,4,1,24,5,0
78,0,14,0,17,17,0
79,49,4,1,12,0,0
80,4,4,0,11,9,0
81,49,2,1,3,4,0
82,3,5,0,15,1,0
83,2,4,0,15,15,0
84,3,21,0,21,10,0
85,4,13,0,15,7,0
86,1,18,0,15,14,0
87,0,40,0,21,0,0
88,64,1,1,20,2,0
89,42,4,1,5,0,0
90,4,33,0,20,0,0
91,70,1,1,8,2,0
92,0,3,0,19,3,0
93,77,1,1,15,1,0
94,3,25,0,13,19,0
95,49,4,1,4,3,0
96,2,29,0,21,4,0
97,3,27,0,13,3,0
98,4,27,0,19,9,0
99,0,10,0,11,14,0
100,2,29,0,20,5,0
101,2,5,0,20,3,0
102,68,0,1,22,3,0
103,0,7,0,11,19,0
104,63,3,1,18,1,0
105,47,4,1,14,5,0
106,3,3,0,17,6,0
107,2,8,0,13,15,0
108,3,30,0,19,0,0
109,54,1,1,21,3,0
110,2,33,0,17,0,0
111,3,1,0,20,17,0
112,1,18,0,13,8,0
113,2,20,0,15,12,0
114,1,0,0,15,0,0
115,3,4,0,20,1,0
116,4,27,0,20,3,0
117,1,27,0,12,14,0
118,45,1,1,15,1,0
119,58,4,1,6,1,0
120,0,2,0,17,0,0
121,61,4,1,10,0,0
122,43,3,1,11,4,0
123,77,3,1,14,1,0
124,0,16,0,11,19,0
125,4,7,0,12,18,0
126,53,4,1,16,1,0
127,1,16,0,15,0,0
128,0,12,0,13,12,0
129,52,1,1,18,4,0
130,0,1,0,11,17,0
131,54,4,1,9,0,0
132,75,1,1,20,2,0
133,68,3,1,15,2,0
134,4,5,0,19,17,0
135,0,35,0,11,5,0
136,47,2,1,5,5,0
137,0,9,0,19,1,0
138,0,2,0,15,2,0
139,44,1,1,7,0,0
140,3,0,0,18,7,0
141,3,20,0,17,19,0
142,3,32,0,17,10,0
143,0,2,0,19,6,0
144,4,34,0,21,3,0
145,77,3,1,3,4,0
146,4,1,0,19,0,0
147,73,1,1,8,2,0
148,0,23,0,13,15,0
149,2,27,0,20,2,0
150,72,1,1,10,1,0
151,0,27,0,15,11,0
152,2,0,0,18,2,0
153,4,10,0,12,1,0
154,1,0,0,11,10,0
155,0,39,0,12,14,0
156,47,0,1,18,5,0
157,4,40,0,21,7,0
158,2,39,0,12,0,0
159,60,1,1,21,5,0
160,56,3,1,18,3,0
161,74,2,1,9,1,0
162,0,11,0,18,6,0
163,50,2,1,17,0,0
164,50,2,1,12,1,0
165,1,13,0,13,1,0
166,55,4,1,10,3,0
167,75,3,1,22,4,0
168,72,0,1,22,3,0
169,3,36,0,12,1,0
170,75,2,1,7,0,0
171,0,38,0,18,14,0
172,69,0,1,16,5,0
173,61,0,1,16,2,0
174,4,26,0,13,8,0
175,2,5,0,17,8,0
176,2,8,0,13,4,0
177,59,2,1,15,3,0
178,59,0,1,18,1,0
179,50,1,1,11,3,0
180,71,4,1,14,5,0
181,2,38,0,20,11,0
182,2,18,0,20,6,0
183,3,8,0,15,11,0
184,1,0,0,21,12,0
185,44,3,1,3,2,0
186,0,18,0,20,15,0
187,74,2,1,9,5,0
188,52,3,1,7,2,0
189,3,36,0,20,3,0
190,41,3,1,7,1,0
191,1,7,0,17,11,0
192,60,0,1,8,0,0
193,56,1,1,13,2,0
194,69,4,1,3,4,0
195,3,32,0,13,2,0
196,2,26,0,12,2,0
197,4,0,0,12,10,0
198,0,2,0,17,5,0
199,57,1,1,14,3,0
200,45,2,1,22,5,0
201,4,16,0,20,14,0
202,4,8,0,19,1,0
203,3,21,0,18,11,0
204,59,0,1,2,0,0
205,3,12,0,17,11,0
206,1,15,0,21,15,0
207,57,0,1,9,5,0
208,50,2,1,16,0,0
209,2,38,0,21,0,0
210,69,4,1,13,4,0
211,4,28,0,17,10,0
212,55,1,1,17,1,0
213,2,21,0,18,19,0
214,1,11,0,15,9,0
215,3,28,0,13,12,0
216,4,3,0,17,16,0
217,76,0,1,9,4,0
218,4,22,0,12,11,0
219,1,7,0,11,4,0
220,49,2,1,17,2,0
221,79,4,1,20,0,0
222,63,4,1,24,2,0
223,79,1,1,7,3,0
224,0,23,0,12,17,0
225,2,38,0,17,11,0
226,4,8,0,15,17,0
227,3,24,0,20,13,0
228,63,3,1,14,1,0
229,61,1,1,7,0,0
230,3,3,0,19,1,0
231,63,3,1,6,3,0
232,2,28,0,17,16,0
233,80,1,1,14,2,0
234,0,10,0,11,5,0
235,55,2,1,3,0,0
236,68,4,1,3,1,0
237,0,35,0,12,19,0
238,74,4,1,22,4,0
239,46,4,1,9,2,0
240,3,1,0,20,13,0
241,3,13,0,19,15,0
242,1,10,0,17,10,0
243,64,0,1,2,0,0
244,52,0,1,6,0,0
245,3,19,0,11,15,0
246,57,0,1,21,4,0
247,0,6,0,11,16,0
248,0,33,0,17,16,0
249,41,3,1,2,5,0
250,42,4,1,2,1,0
251,60,2,1,2,4,0
252,2,10,0,20,19,0
253,75,0,1,4,5,0
254,63,2,1,14,3,0
255,59,0,1,3,2,0
256,70,1,1,19,3,0
257,4,36,0,11,13,0
258,76,1,1,24,3,0
259,0,31,0,13,0,0
260,2,13,0,18,1,0
261,2,10,0,17,7,0
262,4,0,0,11,17,0
263,1,35,0,21,2,0
264,2,1,0,15,3,0
265,3,33,0,20,12,0
266,44,2,1,18,4,0
267,0,27,0,20,5,0
268,41,4,1,10,0,0
269,1,6,0,13,17,0
270,4,35,0,19,14,0
271,4,15,0,19,0,0
272,51,4,1,8,5,0
273,76,0,1,20,2,0
274,3,1,0,15,17,0
275,76,4,1,2,3,0
276,3,1,0,17,12,0
277,3,16,0,19,1,0
278,58,2,1,8,0,0
279,0,16,0,21,17,0
280,3,1,0,11,17,0
281,59,4,1,12,1,0
282,46,3,1,11,5,0
283,59,3,1,19,0,0
284,44,4,1,12,0,0
285,0,20,0,21,16,0
286,52,3,1,12,4,0
287,3,16,0,17,18,0
288,56,4,1,14,4,0
289,3,33,0,12,5,0
290,44,1,1,7,3,0
291,1,31,0,17,14,0
292,4,14,0,20,8,0
293,4,33,0,17,2,0
294,0,9,0,18,18,0
295,45,3,1,7,1,0
296,3,11,0,15,13,0
297,0,25,0,19,5,0
298,64,3,1,8,2,0
299,2,24,0,21,5,0
300,55,4,1,4,2,0
301,46,1,1,24,3,0
302,4,6,0,17,7,0
303,49,0,1,10,0,0
304,4,33,0,17,3,0
305,2,21,0,15,14,0
