5
1,41,3,1,6,3,0
2,66,1,1,13,2,0
3,77,2,1,20,3,0
4,62,4,1,8,5,0
5,79,4,1,19,1,0
6,50,2,1,19,5,0
7,64,0,1,3,4,0
8,80,3,1,5,3,0
9,3,0,0,21,19,0
10,64,3,1,21,2,0
11,52,2,1,19,0,0
12,48,4,1,11,1,0
13,71,4,1,7,5,0
14,3,35,0,19,4,0
15,52,4,1,14,3,0
16,72,0,1,24,4,0
17,4,39,0,20,2,0
18,3,11,0,20,12,0
19,3,15,0,18,19,0
20,2,30,0,19,14,0
21,1,19,0,17,3,0
22,53,4,1,15,5,0
23,43,3,1,12,5,0
24,70,0,1,7,3,0
25,48,4,1,24,0,0
26,4,23,0,11,3,0
27,64,3,1,14,3,0
28,1,25,0,21,18,0
29,3,30,0,13,12,0
30,63,2,1,2,1,0
31,60,2,1,14,4,0
32,68,1,1,22,5,0
33,74,2,1,14,0,0
34,3,11,0,15,6,0
35,62,0,1,6,2,0
36,55,0,1,4,0,0
37,0,6,0,18,14,0
38,1,26,0,11,13,0
39,4,8,0,11,18,0
40,77,2,1,13,3,0
41,69,2,1,12,3,0
42,0,2,0,13,14,0
43,79,1,1,20,3,0
44,74,4,1,11,4,0
45,1,14,0,15,17,0
46,60,2,1,15,1,0
47,74,3,1,2,1,0
48,41,1,1,10,0,0
49,0,21,0,13,4,0
50,4,33,0,17,5,0
51,4,10,0,11,2,0
52,72,1,1,8,3,0
53,2,11,0,18,11,0
54,58,3,1,18,0,0
55,3,3,0,11,3,0
56,61,2,1,17,3,0
57,76,4,1,16,2,0
58,4,37,0,20,13,0
59,75,0,1,20,3,0
60,3,4,0,15,10,0
61,54,4,1,6,0,0
62,0,40,0,17,2,0
63,3,7,0,11,2,0
64,0,13,0,18,6,0
65,44,2,1,7,1,0
66,57,4,1,22,5,0
67,3,35,0,20,10,0
68,2,28,0,21,13,0
69,4,33,0,19,3,0
70,73,0,1,21,5,0
71,0,27,0,13,1,0
72,0,14,0,20,19,0
73,1,39,0,11,19,0
74,1,10,0,21,2,0
75,72,2,1,6,0,0
76,63,1,1,15,5,0
77,46,0,1,18,2,0
78,58,3,1,9,3,0
79,2,30,0,15,14,0
80,1,5,0,21,18,0
81,4,6,0,15,10,0
82,43,0,1,13,5,0
83,1,35,0,21,3,0
84,80,2,1,22,2,0
85,2,31,0,12,17,0
86,70,1,1,21,1,0
87,2,32,0,17,14,0
88,41,0,1,3,1,0
89,3,0,0,21,17,0
90,45,2,1,16,4,0
91,69,0,1,7,4,0
92,57,4,1,13,2,0
93,69,1,1,10,1,0
94,58,3,1,19,0,0
95,46,3,1,8,2,0
96,59,4,1,7,1,0
97,4,40,0,21,4,0
98,50,1,1,6,3,0
99,4,2,0,15,3,0
100,61,2,1,20,1,0
101,54,2,1,16,2,0
102,43,1,1,7,2,0
103,1,31,0,20,9,0
104,72,2,1,21,5,0
105,2,4,0,12,11,0
106,4,34,0,11,10,0
107,55,3,1,19,4,0
108,2,25,0,13,10,0
109,74,4,1,16,0,0
110,67,1,1,3,0,0
111,46,0,1,15,2,0
112,0,19,0,11,18,0
