1
1,70,0,1,2,5,0
2,70,0,1,21,1,0
3,70,0,1,14,0,0
4,70,0,1,6,0,0
5,70,0,1,9,1,0
6,70,0,1,14,4,0
7,70,0,1,9,2,0
8,70,0,1,4,4,0
9,70,0,1,24,1,0
10,70,0,1,5,5,0
11,70,0,1,19,1,0
12,70,0,1,13,3,0
13,70,0,1,12,3,0
14,70,0,1,23,0,0
15,70,0,1,8,3,0
16,70,0,1,4,2,0
17,70,0,1,6,0,0
18,70,0,1,6,0,0
19,70,0,1,22,4,0
20,70,0,1,8,3,0
21,70,0,1,4,2,0
22,70,0,1,9,0,0
23,70,0,1,3,1,0
24,70,0,1,15,5,0
25,70,0,1,6,2,0
26,70,0,1,17,0,0
27,70,0,1,20,0,0
28,70,0,1,8,2,0
29,70,0,1,4,0,0
30,70,0,1,16,0,0
31,70,0,1,4,0,0
32,70,0,1,14,5,0
33,70,0,1,3,0,0
34,70,0,1,16,4,0
35,70,0,1,24,5,0
36,70,0,1,21,0,0
37,70,0,1,10,3,0
38,70,0,1,19,1,0
39,70,0,1,6,5,0
40,70,0,1,22,5,0
41,70,0,1,16,2,0
42,70,0,1,4,0,0
43,70,0,1,21,2,0
44,70,0,1,17,5,0
45,70,0,1,14,4,0
46,70,0,1,9,0,0
47,70,0,1,9,3,0
48,70,0,1,17,1,0
49,70,0,1,11,2,0
50,70,0,1,22,2,0
51,70,0,1,23,0,0
52,70,0,1,16,5,0
53,70,0,1,10,5,0
54,70,0,1,7,0,0
55,70,0,1,22,2,0
56,70,0,1,4,4,0
57,70,0,1,19,2,0
58,70,0,1,3,2,0
59,70,0,1,7,1,0
60,70,0,1,18,2,0
61,70,0,1,19,3,0
62,70,0,1,21,2,0
63,70,0,1,13,3,0
64,70,0,1,23,3,0
65,70,0,1,15,3,0
66,70,0,1,6,2,0
67,70,0,1,21,3,0
68,70,0,1,6,1,0
69,70,0,1,3,2,0
70,70,0,1,2,5,0
71,70,0,1,14,4,0
72,70,0,1,7,0,0
73,70,0,1,3,0,0
74,70,0,1,16,1,0
75,70,0,1,17,1,0
76,70,0,1,16,0,0
77,70,0,1,15,2,0
78,70,0,1,14,0,0
79,70,0,1,7,0,0
80,70,0,1,16,1,0
81,70,0,1,23,0,0
82,70,0,1,16,3,0
83,70,0,1,13,2,0
84,70,0,1,3,0,0
85,70,0,1,19,4,0
86,70,0,1,23,1,0
87,70,0,1,11,1,0
88,70,0,1,11,1,0
89,70,0,1,20,2,0
90,70,0,1,9,5,0
91,70,0,1,6,2,0
92,70,0,1,15,2,0
93,70,0,1,19,3,0
94,70,0,1,8,4,0
95,70,0,1,20,4,0
96,70,0,1,11,0,0
97,70,0,1,14,1,0
98,70,0,1,15,0,0
99,70,0,1,3,3,0
100,70,0,1,12,2,0
101,70,0,1,7,5,0
102,70,0,1,21,0,0
103,70,0,1,16,2,0
104,70,0,1,12,0,0
105,70,0,1,7,0,0
106,70,0,1,6,1,0
107,70,0,1,19,3,0
108,70,0,1,7,1,0
109,70,0,1,13,1,0
110,70,0,1,7,3,0
111,70,0,1,14,3,0
112,70,0,1,24,2,0
113,70,0,1,18,5,0
114,70,0,1,5,2,0
115,70,0,1,24,2,0
116,70,0,1,24,1,0
117,70,0,1,22,2,0
118,70,0,1,12,2,0
119,70,0,1,3,5,0
120,70,0,1,16,0,0
121,70,0,1,9,2,0
122,70,0,1,10,4,0
123,70,0,1,19,0,0
124,70,0,1,8,1,0
125,70,0,1,23,1,0
126,70,0,1,22,2,0
127,70,0,1,23,0,0
128,70,0,1,9,5,0
129,70,0,1,22,1,0
130,70,0,1,11,0,0
131,70,0,1,21,1,0
132,70,0,1,13,3,0
133,70,0,1,18,0,0
134,70,0,1,2,1,0
135,70,0,1,24,0,0
136,70,0,1,23,4,0
137,70,0,1,20,2,0
138,70,0,1,4,0,0
139,70,0,1,14,3,0
140,70,0,1,6,5,0
141,70,0,1,8,0,0
142,70,0,1,5,4,0
143,70,0,1,3,1,0
144,70,0,1,16,2,0
145,70,0,1,21,4,0
146,70,0,1,20,4,0
147,70,0,1,5,0,0
148,70,0,1,4,5,0
149,70,0,1,14,5,0
150,70,0,1,10,2,0
151,70,0,1,8,5,0
152,70,0,1,14,0,0
153,70,0,1,22,2,0
154,70,0,1,15,3,0
155,70,0,1,13,3,0
156,70,0,1,23,4,0
157,70,0,1,19,1,0
158,70,0,1,11,0,0
159,70,0,1,9,4,0
160,70,0,1,21,2,0
161,70,0,1,21,5,0
162,70,0,1,2,1,0
163,70,0,1,9,3,0
164,70,0,1,23,3,0
165,70,0,1,16,4,0
166,70,0,1,18,3,0
167,70,0,1,9,2,0
168,70,0,1,15,4,0
169,70,0,1,7,1,0
170,70,0,1,14,4,0
171,70,0,1,19,2,0
172,70,0,1,12,0,0
173,70,0,1,5,3,0
174,70,0,1,5,1,0
175,70,0,1,7,5,0
176,70,0,1,14,1,0
177,70,0,1,5,5,0
178,70,0,1,3,0,0
179,70,0,1,23,3,0
180,70,0,1,8,1,0
181,70,0,1,6,3,0
182,70,0,1,9,0,0
183,70,0,1,17,3,0
184,70,0,1,19,2,0
185,70,0,1,13,3,0
186,70,0,1,7,3,0
187,70,0,1,21,5,0
188,70,0,1,22,0,0
189,70,0,1,6,1,0
190,70,0,1,12,3,0
191,70,0,1,13,2,0
192,70,0,1,9,2,0
193,70,0,1,23,3,0
194,70,0,1,21,0,0
195,70,0,1,21,2,0
196,70,0,1,18,5,0
197,70,0,1,11,2,0
198,70,0,1,6,2,0
199,70,0,1,19,2,0
200,70,0,1,15,5,0
201,70,0,1,24,0,0
202,70,0,1,11,1,0
203,70,0,1,2,5,0
204,70,0,1,20,1,0
205,70,0,1,9,1,0
206,70,0,1,23,5,0
207,70,0,1,23,1,0
208,70,0,1,18,5,0
209,70,0,1,14,3,0
210,70,0,1,2,3,0
211,70,0,1,5,3,0
212,70,0,1,20,5,0
213,70,0,1,8,2,0
214,70,0,1,18,5,0
215,70,0,1,20,4,0
216,70,0,1,22,3,0
217,70,0,1,12,2,0
218,70,0,1,15,5,0
219,70,0,1,24,0,0
220,70,0,1,16,3,0
221,70,0,1,21,4,0
222,70,0,1,12,0,0
223,70,0,1,19,3,0
