4
1,1,18,0,14,14,0
1,1,36,0,14,14,1
2,2,32,0,14,12,0
2,2,21,0,14,12,1
3,2,6,0,16,10,0
3,2,31,0,16,10,1
4,1,14,0,14,11,0
4,1,5,0,14,11,1
5,2,39,0,16,4,0
5,2,15,0,16,4,1
6,1,0,0,14,14,0
6,1,20,0,14,14,1
7,2,26,0,14,12,0
7,2,35,0,14,12,1
8,3,40,0,14,12,0
8,3,32,0,14,12,1
9,2,9,0,16,4,0
9,2,15,0,16,4,1
10,1,1,0,16,18,0
10,1,14,0,16,18,1
11,2,24,0,14,7,0
11,2,8,0,14,7,1
12,0,37,0,14,6,0
12,0,13,0,14,6,1
13,1,0,0,16,18,0
13,1,31,0,16,18,1
14,2,33,0,14,7,0
14,2,13,0,14,7,1
15,0,24,0,14,1,0
15,0,27,0,14,1,1
16,3,33,0,14,13,0
16,3,19,0,14,13,1
17,1,37,0,16,6,0
17,1,33,0,16,6,1
18,1,9,0,16,5,0
18,1,16,0,16,5,1
19,1,6,0,16,6,0
19,1,33,0,16,6,1
20,3,28,0,16,16,0
20,3,17,0,16,16,1
21,2,28,0,16,16,0
21,2,21,0,16,16,1
22,3,5,0,14,14,0
22,3,5,0,14,14,1
23,1,5,0,16,11,0
23,1,1,0,16,11,1
24,3,12,0,14,18,0
24,3,17,0,14,18,1
25,2,24,0,14,6,0
25,2,14,0,14,6,1
26,1,36,0,14,4,0
26,1,4,0,14,4,1
27,1,30,0,16,8,0
27,1,13,0,16,8,1
28,3,0,0,14,15,0
28,3,32,0,14,15,1
29,3,18,0,14,10,0
29,3,27,0,14,10,1
30,0,16,0,16,9,0
30,0,37,0,16,9,1
31,2,35,0,14,12,0
31,2,1,0,14,12,1
32,3,12,0,16,5,0
32,3,4,0,16,5,1
33,1,10,0,16,12,0
33,1,3,0,16,12,1
34,0,28,0,16,6,0
34,0,19,0,16,6,1
35,1,1,0,14,2,0
35,1,6,0,14,2,1
36,0,21,0,14,5,0
36,0,36,0,14,5,1
37,0,18,0,16,7,0
37,0,0,0,16,7,1
38,3,9,0,14,13,0
38,3,9,0,14,13,1
39,0,11,0,14,6,0
39,0,26,0,14,6,1
40,0,39,0,14,8,0
40,0,10,0,14,8,1
41,2,4,0,14,8,0
41,2,18,0,14,8,1
42,0,1,0,16,7,0
42,0,6,0,16,7,1
43,3,6,0,16,3,0
43,3,34,0,16,3,1
44,0,12,0,16,14,0
44,0,18,0,16,14,1
45,3,11,0,16,19,0
45,3,29,0,16,19,1
46,0,36,0,16,16,0
46,0,12,0,16,16,1
47,3,40,0,16,17,0
47,3,13,0,16,17,1
48,1,37,0,14,7,0
48,1,14,0,14,7,1
49,3,35,0,14,3,0
49,3,10,0,14,3,1
50,0,26,0,14,4,0
50,0,13,0,14,4,1
51,3,9,0,14,6,0
51,3,7,0,14,6,1
52,0,39,0,16,0,0
52,0,8,0,16,0,1
53,0,22,0,16,2,0
53,0,34,0,16,2,1
54,0,30,0,16,18,0
